Country,GDP per capita,Life expectancy
Brazil1996,11321.3898730692,68.695
Brazil1997,11524.1110690961,69.061
Brazil1998,11387.6235574879,69.419
Brazil1999,11272.7068003778,69.769
Brazil2000,11600.9484568395,70.116
Brazil2001,11602.4996033575,70.462
Brazil2002,11800.8409655572,70.813
Brazil2003,11786.3337522352,71.17
Brazil2004,12316.3742641535,71.531
Brazil2005,12565.9413936417,71.896
Brazil2006,12922.1554849938,72.26
Brazil2007,13564.9941989629,72.618
Brazil2008,14114.9747702043,72.966
Brazil2009,13962.2588783344,73.3
Brazil2010,14873.2083173363,73.619
Brazil2011,15323.3317296101,73.921
Brazil2012,15478.789287159,74.209
Brazil2013,15805.2229104458,74.483
Brazil2014,15749.5121636511,74.745
Brazil2015,15064.1760689478,74.994
Brazil2016,14451.1528421912,75.23
Brazil2017,14524.6135408175,75.456
Brazil2018,14668.2561636292,75.672
Brazil2019,14763.8716968734,75.881
Brunei1990,71232.7894299057,70.185
Brunei1991,71405.3781168295,70.439
Brunei1992,72705.7280387677,70.696
Brunei1993,70908.808193536,70.951
Brunei1994,71176.3419341277,71.207
Brunei1995,72446.9016285935,71.465
Brunei1996,72695.1521137332,71.727
Brunei1997,69939.9771764035,71.994
Brunei1998,67986.1383522654,72.265
Brunei1999,68540.8209299076,72.538
Brunei2000,69022.8801555068,72.809
Brunei2001,69483.9048609962,73.076
Brunei2002,70771.5988195667,73.332
Brunei2003,71483.1808953436,73.575
Brunei2004,70616.6200359784,73.801
Brunei2005,69787.8222042953,74.006
Brunei2006,71843.5233564564,74.189
Brunei2007,71051.7107888333,74.351
Brunei2008,68856.1616923591,74.494
Brunei2009,66851.1170370043,74.623
Brunei2010,67753.4217667143,74.74
Brunei2011,69388.8131973129,74.852
Brunei2012,69090.341492818,74.962
Brunei2013,66715.6926477592,75.075
Brunei2014,64190.8241471541,75.193
Brunei2015,63147.4834900843,75.318
Brunei2016,60867.2918657417,75.45
Brunei2017,60994.5315563275,75.585
Brunei2018,60389.1846472589,75.722
Brunei2019,62098.0113423415,75.86
Bulgaria1990,12070.773969858,71.275
Bulgaria1991,11161.3535507334,71.206
Bulgaria1992,10461.3956150612,71.125
Bulgaria1993,10389.0850403384,71.044
Bulgaria1994,10613.9421095097,70.974
Bulgaria1995,10965.7080674866,70.932
Bulgaria1996,11588.8397959077,70.937
Bulgaria1997,10004.7810373587,70.997
Bulgaria1998,10503.3700379475,71.114
Bulgaria1999,9687.74634236135,71.285
Bulgaria2000,10201.2781187994,71.501
Bulgaria2001,10803.6192901151,71.744
Bulgaria2002,11697.9536355983,71.994
Bulgaria2003,12398.4353645885,72.237
Bulgaria2004,13297.1135244978,72.463
Bulgaria2005,14356.019677453,72.673
Bulgaria2006,15449.4350933122,72.874
Bulgaria2007,16583.9587844953,73.077
Bulgaria2008,17717.1218284588,73.287
Bulgaria2009,17229.8494817825,73.504
Bulgaria2010,17440.671883099,73.722
Bulgaria2011,17966.1580585619,73.932
Bulgaria2012,18134.9608435703,74.126
Bulgaria2013,18296.146891746,74.3
Bulgaria2014,18747.370050962,74.451
Bulgaria2015,19620.1539761978,74.584
Bulgaria2016,20513.10095142,74.703
Bulgaria2017,21387.2766420381,74.815
Bulgaria2018,22208.4522754771,74.928
Bulgaria2019,23191.5745846967,75.046
Burkina Faso1990,1017.54005082607,49.454
Burkina Faso1991,1080.51521119654,49.409
Burkina Faso1992,1054.253612387,49.374
Burkina Faso1993,1061.58686401122,49.36
Burkina Faso1994,1046.60968094107,49.38
Burkina Faso1995,1076.46866323079,49.445
Burkina Faso1996,1162.45142237182,49.557
Burkina Faso1997,1201.95097754407,49.713
Burkina Faso1998,1254.13713889504,49.914
Burkina Faso1999,1309.40259006182,50.168
Burkina Faso2000,1296.74796014307,50.489
Burkina Faso2001,1343.54354257612,50.893
Burkina Faso2002,1362.28017545833,51.384
Burkina Faso2003,1426.61671204758,51.956
Burkina Faso2004,1447.50365577282,52.602
Burkina Faso2005,1527.02215854176,53.31
Burkina Faso2006,1574.73012209824,54.063
Burkina Faso2007,1590.83027032364,54.841
Burkina Faso2008,1632.94858853561,55.618
Burkina Faso2009,1631.19382841923,56.377
Burkina Faso2010,1716.35832279765,57.096
Burkina Faso2011,1775.77917858267,57.761
Burkina Faso2012,1834.54330775192,58.374
Burkina Faso2013,1883.79653969539,58.937
Burkina Faso2014,1907.94921260654,59.45
Burkina Faso2015,1925.33207544524,59.919
Burkina Faso2016,1981.429813531,60.354
Burkina Faso2017,2044.38698676758,60.768
Burkina Faso2018,2120.33026783506,61.174
Burkina Faso2019,2178.3228791324,61.577
Burundi1990,1184.84200478917,47.829
Burundi1991,1215.88718672266,47.522
Burundi1992,1202.10629369544,47.212
Burundi1993,1105.22868560534,46.953
Burundi1994,1044.71606814271,46.786
Burundi1995,947.822209399117,46.758
Burundi1996,861.482879059719,46.905
Burundi1997,839.196845267928,47.226
Burundi1998,870.043800489074,47.708
Burundi1999,850.046931139874,48.339
Burundi2000,828.000459963366,49.091
Burundi2001,826.028941189357,49.93
Burundi2002,839.777900352484,50.81
Burundi2003,804.884213731122,51.69
Burundi2004,817.461158471719,52.547
Burundi2005,798.704826964119,53.369
Burundi2006,815.053628697424,54.163
Burundi2007,815.908194131274,54.944
Burundi2008,827.792314504817,55.721
Burundi2009,831.564824331731,56.488
Burundi2010,846.169136789899,57.228
Burundi2011,852.502621649322,57.925
Burundi2012,862.715712963336,58.568
Burundi2013,877.272964851954,59.148
Burundi2014,886.235416674512,59.665
Burundi2015,825.20566069269,60.123
Burundi2016,794.60427137057,60.528
Burundi2017,773.572858670972,60.898
Burundi2018,761.524125241416,61.247
Burundi2019,751.664152760383,61.584
Cambodia1993,1763.81784326757,54.514
Cambodia1994,1111.16678247221,54.82
Cambodia1995,1182.44754920393,55.189
Cambodia1996,1214.92636498286,55.653
Cambodia1997,1228.29963185077,56.212
Cambodia1998,1252.33963935142,56.862
Cambodia1999,1377.49865222782,57.604
Cambodia2000,1481.65682787052,58.432
Cambodia2001,1570.07387095648,59.335
Cambodia2002,1642.60803709455,60.283
Cambodia2003,1752.04127620561,61.241
Cambodia2004,1902.09670311227,62.186
Cambodia2005,2120.55171733923,63.088
Cambodia2006,2313.34303341317,63.927
Cambodia2007,2511.90102327997,64.697
Cambodia2008,2640.63162843159,65.394
Cambodia2009,2603.58359309187,66.014
Cambodia2010,2716.69973756029,66.56
Cambodia2011,2862.9080457977,67.043
Cambodia2012,3022.59672458301,67.48
Cambodia2013,3191.86174454214,67.888
Cambodia2014,3364.27806867374,68.273
Cambodia2015,3546.33938731031,68.637
Cambodia2016,3733.52462620965,68.977
Cambodia2017,3928.37393363195,69.289
Cambodia2018,4159.33819437034,69.57
Cambodia2019,4388.80090863468,69.823
Cameroon1990,3222.94502828305,53.362
Cameroon1991,3008.80209665998,53.088
Cameroon1992,2831.18836001028,52.738
Cameroon1993,2532.74030521182,52.343
Cameroon1994,2514.81105219407,51.936
Cameroon1995,2531.46826225581,51.554
Cameroon1996,2571.74454739033,51.238
Cameroon1997,2635.78982998655,51.009
Cameroon1998,2683.49769260792,50.885
Cameroon1999,2726.66790575703,50.878
Cameroon2000,2750.51116534277,50.993
Cameroon2001,2795.87200139323,51.222
Cameroon2002,2837.96071231462,51.536
Cameroon2003,2889.28118516732,51.908
Cameroon2004,3003.25098501748,52.321
Cameroon2005,2982.02508108574,52.76
Cameroon2006,3002.13471877632,53.215
Cameroon2007,3064.12480418292,53.681
Cameroon2008,3084.98521956416,54.153
Cameroon2009,3067.22249864944,54.627
Cameroon2010,3086.2214744681,55.101
Cameroon2011,3126.78623748453,55.581
Cameroon2012,3180.77233522588,56.073
Cameroon2013,3262.76329893492,56.576
Cameroon2014,3362.66480874788,57.083
Cameroon2015,3458.69271277942,57.583
Cameroon2016,3524.44304142566,58.063
Cameroon2017,3554.52153858313,58.511
Cameroon2018,3603.54827506808,58.921
Cameroon2019,3642.27627296724,59.292
Canada1997,34034.4551755858,78.505
Canada1998,34697.0905797393,78.698
Canada1999,35782.6902642664,78.902
Canada2000,37194.3956032859,79.118
Canada2001,37309.6497953194,79.341
Canada2002,38169.1063580352,79.567
Canada2003,39268.2124283808,79.793
Canada2004,40426.2313340311,80.015
Canada2005,42046.8695832654,80.235
Canada2006,43358.1823908414,80.454
Canada2007,45888.4763265252,80.675
Canada2008,45851.6302484565,80.897
Canada2009,44003.6170419636,81.114
Canada2010,44861.5239641879,81.322
Canada2011,45822.5964338567,81.51
Canada2012,46126.5138859002,81.674
Canada2013,46704.7622355677,81.812
Canada2014,47564.609109622,81.927
Canada2015,47522.1406673151,82.026
Canada2016,47457.5853457244,82.117
Canada2017,48317.0965785817,82.21
Canada2018,48796.8137814007,82.315
Canada2019,49006.7431073981,82.434
Cape Verde1990,1748.61850613851,64.676
Cape Verde1991,1730.78710346578,64.992
Cape Verde1992,1868.63837906658,65.298
Cape Verde1993,1974.24058950196,65.598
Cape Verde1994,2288.24120399458,65.899
Cape Verde1995,2546.6011861184,66.224
Cape Verde1996,2769.27507908582,66.596
Cape Verde1997,3010.83545744361,67.026
Cape Verde1998,3319.83507561618,67.512
Cape Verde1999,3622.653753866,68.041
Cape Verde2000,4065.47941350903,68.583
Cape Verde2001,4084.4440203509,69.099
Cape Verde2002,4228.51308318085,69.557
Cape Verde2003,4336.86517148727,69.932
Cape Verde2004,4709.0372400368,70.219
Cape Verde2005,4964.79745990214,70.424
Cape Verde2006,5291.04755645552,70.565
Cape Verde2007,6018.10724081733,70.676
Cape Verde2008,6341.20448227116,70.786
Cape Verde2009,6185.76091748475,70.911
Cape Verde2010,6200.3435365952,71.062
Cape Verde2011,6366.1285114968,71.243
Cape Verde2012,6353.70770434801,71.445
Cape Verde2013,6323.37646188107,71.661
Cape Verde2014,6281.79397089329,71.886
Cape Verde2015,6266.88177858088,72.117
Cape Verde2016,6482.72154971014,72.347
Cape Verde2017,6643.17989182913,72.57
Cape Verde2018,6864.1852980816,72.782
Cape Verde2019,7171.8264247567,72.981
Cayman Islands2006,80513.47821153,81.407
Cayman Islands2007,80595.6674899547,81.765
Cayman Islands2008,77987.9678361333,82.075
Cayman Islands2009,70428.4317191014,82.334
Cayman Islands2010,66882.5075913816,82.546
Cayman Islands2011,66255.631772759,82.72
Cayman Islands2012,65835.0878214292,82.875
Cayman Islands2013,65598.181191409,83.023
Cayman Islands2014,66326.8874800978,83.171
Cayman Islands2015,67241.283390426,83.324
Cayman Islands2016,68484.5078432413,83.48
Cayman Islands2017,69753.0897229101,83.633
Cayman Islands2018,71784.0480787384,83.781
Cayman Islands2019,73633.7016276696,83.924
Central African Republic1990,1201.67466482263,49.104
Central African Republic1991,1165.24025915045,48.728
Central African Republic1992,1060.63824569914,48.267
Central African Republic1993,1033.83095855892,47.731
Central African Republic1994,1053.74593400989,47.143
Central African Republic1995,1098.89456102112,46.53
Central African Republic1996,1027.6500375198,45.922
Central African Republic1997,1055.25775055814,45.353
Central African Republic1998,1078.45382610606,44.857
Central African Republic1999,1091.36082709233,44.461
Central African Republic2000,1040.10383462572,44.19
Central African Republic2001,1062.72230628262,44.061
Central African Republic2002,1077.95412734811,44.063
Central African Republic2003,998.99994514318,44.182
Central African Republic2004,1037.84466970449,44.413
Central African Republic2005,1026.91390767575,44.744
Central African Republic2006,1055.08733366913,45.158
Central African Republic2007,1082.68664802488,45.636
Central African Republic2008,1085.44025590048,46.161
Central African Republic2009,1161.19001087794,46.719
Central African Republic2010,1201.35219681679,47.312
Central African Republic2011,1242.71480100483,47.95
Central African Republic2012,1300.28880967492,48.638
Central African Republic2013,824.943275653475,49.371
Central African Republic2014,822.611194894812,50.129
Central African Republic2015,852.749236638592,50.881
Central African Republic2016,884.495196541199,51.593
Central African Republic2017,912.803045335037,52.24
Central African Republic2018,933.10995060419,52.805
Central African Republic2019,945.142042928865,53.283
Chad1990,1003.78554147824,47.019
Chad1991,1055.16204994379,47.108
Chad1992,1103.79736958049,47.187
Chad1993,901.025650981078,47.265
Chad1994,960.585816170955,47.345
Chad1995,940.682424412148,47.426
Chad1996,929.580370552821,47.498
Chad1997,949.080823950917,47.559
Chad1998,980.23444987744,47.61
Chad1999,939.272920409891,47.657
Chad2000,897.34703736949,47.713
Chad2001,964.737480839424,47.789
Chad2002,1007.06275012841,47.9
Chad2003,1111.60459241536,48.057
Chad2004,1430.36832482671,48.27
Chad2005,1618.13661604613,48.549
Chad2006,1572.4821779686,48.907
Chad2007,1569.74883183845,49.335
Chad2008,1564.79168999509,49.82
Chad2009,1577.66948800015,50.346
Chad2010,1732.69158409284,50.89
Chad2011,1676.76945838237,51.424
Chad2012,1765.19498420091,51.928
Chad2013,1804.32252218497,52.386
Chad2014,1866.26607861774,52.789
Chad2015,1857.10786365964,53.137
Chad2016,1687.05356916322,53.438
Chad2017,1587.03232784726,53.712
Chad2018,1576.32111465904,53.977
Chad2019,1579.62610063652,54.239
Chile1990,9849.64855656825,73.509
Chile1991,10444.7510862141,73.808
Chile1992,11421.0381821524,74.1
Chile1993,11977.0255923149,74.386
Chile1994,12382.8832982195,74.671
Chile1995,13287.8675154714,74.957
Chile1996,13990.9263956013,75.244
Chile1997,14828.01637637,75.53
Chile1998,15271.4719128571,75.813
Chile1999,15022.9155239729,76.092
Chile2000,15638.0009435542,76.366
Chile2001,15973.6199742168,76.634
Chile2002,16293.18583341,76.894
Chile2003,16782.9388160789,77.146
Chile2004,17807.1701306068,77.391
Chile2005,18634.626435638,77.63
Chile2006,19603.6978289233,77.865
Chile2007,20346.7408564348,78.099
Chile2008,20840.4042140469,78.33
Chile2009,20298.2509246428,78.558
Chile2010,21262.4669863019,78.779
Chile2011,22337.8605577339,78.986
Chile2012,23300.4423021672,79.176
Chile2013,24006.8123342896,79.349
Chile2014,24173.0649373598,79.504
Chile2015,24440.4152640857,79.646
Chile2016,24531.3577390249,79.779
Chile2017,24470.7036236997,79.909
Chile2018,25028.9099914542,80.042
Chile2019,24967.5802124165,80.181
China1990,1423.89634790711,69.145
China1991,1534.70527155072,69.242
China1992,1731.65721549507,69.355
China1993,1949.534268233,69.496
China1994,2178.9240567606,69.67
China1995,2391.47711558936,69.885
China1996,2601.36342607386,70.14
China1997,2812.71113459466,70.428
China1998,3004.42734154703,70.737
China1999,3206.73002570818,71.063
China2000,3451.67923092858,71.397
China2001,3712.33813234069,71.732
China2002,4024.35569663549,72.061
China2003,4400.82518341212,72.381
China2004,4817.21184452758,72.689
China2005,5334.6466393818,72.985
China2006,5979.78171182527,73.271
China2007,6795.17401237991,73.553
China2008,7412.87436349204,73.835
China2009,8069.35463837756,74.119
China2010,8884.58803122605,74.409
China2011,9686.61528974418,74.708
China2012,10397.5614154951,75.013
China2013,11149.8675587707,75.321
China2014,11917.3384959933,75.629
China2015,12691.8215526921,75.928
China2016,13487.8224816787,76.21
China2017,14344.4212394424,76.47
China2018,15242.9858575834,76.704
China2019,16092.300767051,76.912
Colombia1990,8307.25326013412,69.75
Colombia1991,8308.93264270264,69.936
Colombia1992,8478.20318200943,70.161
Colombia1993,8764.52663421269,70.433
Colombia1994,9100.98349310017,70.752
Colombia1995,9400.30919748867,71.112
Colombia1996,9424.09694665138,71.497
Colombia1997,9580.0867407895,71.887
Colombia1998,9473.81870542235,72.264
Colombia1999,8927.73006708038,72.619
Colombia2000,9042.66279139813,72.945
Colombia2001,9051.41423504113,73.241
Colombia2002,9137.4643025928,73.517
Colombia2003,9356.20968436527,73.777
Colombia2004,9716.49910722704,74.026
Colombia2005,10049.1261807666,74.265
Colombia2006,10586.7948808009,74.5
Colombia2007,11161.5133168718,74.732
Colombia2008,11393.2022349803,74.962
Colombia2009,11395.5621370337,75.193
Colombia2010,11783.2999142858,75.424
Colombia2011,12480.5465526004,75.655
Colombia2012,12852.6257014235,75.882
Colombia2013,13390.485196138,76.105
Colombia2014,13852.2420491719,76.322
Colombia2015,14095.748356648,76.531
Colombia2016,14194.515663803,76.732
Colombia2017,14171.3205005648,76.925
Colombia2018,14314.8555765268,77.109
Colombia2019,14585.3024908488,77.287
Comoros1990,3061.33091422758,56.677
Comoros1991,2812.28250064907,57.168
Comoros1992,2964.21671407365,57.623
Comoros1993,2966.22295455321,58.038
Comoros1994,2730.6280401294,58.407
Comoros1995,2751.16408279301,58.722
Comoros1996,2642.09376873253,58.972
Comoros1997,2675.58261640361,59.16
Comoros1998,2639.29772945447,59.294
Comoros1999,2621.56638114946,59.388
Comoros2000,2833.59101577331,59.46
Comoros2001,2829.08347204955,59.529
Comoros2002,2825.80098526387,59.617
Comoros2003,2817.3127638307,59.738
Comoros2004,2804.00387301488,59.904
Comoros2005,2815.70212052365,60.126
Comoros2006,2821.93847651689,60.407
Comoros2007,2777.14223638774,60.734
Comoros2008,2819.65874136648,61.094
Comoros2009,2840.6328978705,61.475
Comoros2010,2878.26971036373,61.862
Comoros2011,2924.68551719278,62.24
Comoros2012,2946.20222437818,62.595
Comoros2013,3005.510856738,62.922
Comoros2014,2996.3793452042,63.214
Comoros2015,2959.49809656739,63.471
Comoros2016,2987.97027465784,63.7
Comoros2017,3032.26213308112,63.912
Comoros2018,3066.83784677933,64.118
Comoros2019,3059.49172597369,64.321
Congo1990,5071.810299595,54.638
Congo1991,5052.71616409632,54.281
Congo1992,5043.86160327379,53.867
Congo1993,4858.00122395547,53.424
Congo1994,4464.75927625077,52.984
Congo1995,4513.76878750763,52.583
Congo1996,4575.14968695649,52.252
Congo1997,4417.38226168597,52.016
Congo1998,4451.50161771934,51.899
Congo1999,4212.69813451127,51.925
Congo2000,4402.90145480416,52.123
Congo2001,4441.77772065858,52.517
Congo2002,4515.56910109022,53.091
Congo2003,4423.29796195738,53.817
Congo2004,4442.06345542297,54.667
Congo2005,4638.19394755187,55.6
Congo2006,4844.96088360001,56.573
Congo2007,4371.62527167075,57.541
Congo2008,4490.49690886735,58.466
Congo2009,4851.12682625449,59.321
Congo2010,5172.76090245052,60.093
Congo2011,5141.18322685501,60.785
Congo2012,5508.01133299633,61.423
Congo2013,5335.61069363986,62.022
